 116.18,  115.39
 116.15,  115.12
 115.87,  115.6
 115.93,  115.26
 115.87,  114.93
 116.06,  114.46
 116.25,  114.11
 116.19,  113.92
 116.23,  114.1
 116.07,  114.32
 115.96,  113.93
 115.91,  113.82
 115.66,  113.96
 115.51,  113.45
 115.5,  113.2
 115.56,  113.64
 115.65,  113.88
 115.72,  114.27
 115.75,  114.51
 115.69,  114.11
 115.57,  113.84
 115.56,  113.7
 115.77,  113.64
 115.78,  113.56
 115.58,  112.86
 115.17,  112.48
 115.39,  112.96
 115.63,  113.63
 115.87,  113.41
 115.85,  113.12
 116.04,  114.27
 115.87,  115.7
 115.95,  115.31
 116.22,  116.0
 116.41,  116.24
 116.52,  116.86
 116.76,  118.23
 117.07,  119.98
 117.29,  121.36
 117.56,  122.48
 117.63,  123.07
 117.91,  123.9
 118.46,  124.84
 118.61,  125.39
 118.59,  125.37
 118.54,  126.88
 118.46,  127.34
 117.66,  123.48
 117.68,  123.49
 117.7,  123.67
 117.75,  123.9
 117.72,  123.21
 118.09,  124.04
 118.13,  124.12
 118.17,  123.92
 117.45,  119.94
 117.31,  119.29
 117.29,  119.02
 117.17,  118.49
 117.21,  118.06
 117.25,  117.7
 117.41,  118.39
 117.23,  117.44
 117.19,  117.16
 117.17,  117.01
 117.04,  116.68
 117.08,  116.88
 117.07,  116.76
 117.02,  116.7
 117.07,  117.03
 117.19,  117.56
 117.18,  117.45
 117.14,  117.2
 117.06,  117.13
 116.91,  116.67
 117.16,  118.07
 117.11,  117.77
 117.01,  117.4
 117.08,  116.7
 117.23,  115.94
 117.05,  115.25
 116.8,  114.98
 116.59,  114.82
 117.25,  114.48
 117.12,  113.86
 117.24,  114.63
 117.28,  114.85
 117.39,  114.96
 117.34,  115.18
 117.47,  115.39
 117.53,  115.46
 117.42,  114.9
 117.41,  114.7
 117.46,  114.92
 117.25,  113.92
 117.29,  114.06
 117.38,  114.32
 117.22,  113.58
 117.23,  113.61
 139.85,  107.59
 204.78,  89.52
 203.77,  90.17
 203.01,  90.69
 202.38,  90.9
 201.92,  91.77
 201.27,  91.15
 200.83,  91.11
 200.46,  91.24
 200.11,  91.1
 199.73,  90.69
 199.51,  90.99
 199.23,  90.42
 198.98,  89.75
 198.91,  89.18
 199.23,  89.5
 199.17,  90.03
 199.07,  90.35
 198.63,  91.26
 198.58,  91.54
 198.44,  91.1
 198.41,  91.77
 198.18,  91.03
 198.21,  91.05
 197.88,  89.47
 197.91,  89.88
 197.73,  89.36
 197.61,  89.01
 197.63,  89.09
 197.42,  89.0
 197.37,  88.77
 197.34,  89.44
 197.21,  88.78
 197.03,  88.02
 197.62,  90.53
 198.93,  97.24
 198.77,  97.71
 198.75,  98.14
 198.62,  98.29
 198.54,  97.96
 198.18,  96.49
 198.07,  96.16
 198.9,  100.0
 199.25,  100.47
 198.85,  100.58
 198.78,  99.95
 198.66,  99.53
 198.56,  99.53
 198.52,  99.16
 198.99,  100.99
 199.51,  102.02
 199.73,  102.66
 200.07,  105.01
 199.99,  105.66
 199.81,  105.35
 200.02,  106.89
 199.83,  106.69
 199.58,  106.38
 199.54,  106.11
 199.55,  106.34
 199.69,  106.66
 199.7,  107.07
 199.71,  107.04
 233.59,  150.03
 342.22,  259.31
 345.26,  248.01
 345.18,  242.04
 344.99,  240.39
 344.61,  237.85
 344.44,  237.01
 344.59,  237.56
 344.26,  236.01
 345.46,  240.3
 346.19,  242.64
 346.01,  241.52
 345.54,  239.8
 345.64,  239.89
 345.33,  238.51
 345.05,  237.54
 344.48,  236.35
 344.87,  234.76
 374.06,  224.84
 440.27,  214.67
 428.16,  213.89
 424.85,  210.97
 425.79,  209.64
 436.56,  207.82
 440.83,  205.92
 443.98,  204.55
 446.43,  207.75
 451.84,  212.83
 447.55,  217.21
 446.99,  218.31
 453.52,  218.97
 654.29,  215.1
 513.46,  216.12
 554.95,  214.25
 444.24,  214.79
 582.14,  212.7
 444.65,  215.8
 446.53,  219.14
 472.8,  218.8
 508.86,  215.45
 712.2,  211.85
 513.31,  213.45
 525.88,  210.78
 648.62,  207.11
 520.93,  206.54
 507.76,  207.14
 520.05,  206.86
 514.47,  211.0
 516.51,  324.38
 607.19,  553.42
 608.87,  542.79
 606.6,  534.64
 604.78,  528.97
 604.24,  533.13
 605.49,  536.56
 604.16,  533.04
 602.88,  529.7
 600.5,  521.14
 600.63,  520.3
 606.72,  534.73
 654.43,  528.87
 653.56,  535.26
 651.81,  535.4
 650.12,  534.67
 650.49,  535.76
 648.3,  529.84
 650.04,  534.86
 658.02,  535.65
 648.81,  527.41
 649.77,  525.12
 648.86,  518.49
 649.26,  518.27
 653.78,  531.43
 652.34,  536.7
 654.41,  538.15
 654.61,  538.36
 651.75,  536.94
 650.54,  536.53
 649.54,  534.35
 648.62,  534.9
 652.78,  547.54
 662.19,  547.23
 662.41,  550.78
 655.1,  544.74
 652.82,  539.24
 653.67,  539.58
 651.86,  537.17
 652.61,  539.18
 650.15,  538.15
 649.87,  536.41
 648.65,  536.48
 652.26,  544.67
 646.35,  545.32
 651.79,  545.59
 651.15,  540.72
 651.12,  539.66
 650.93,  539.54
 650.89,  540.26
 650.66,  542.42
 649.98,  543.23
 650.97,  540.52
 649.48,  539.73
 653.07,  544.05
 651.8,  540.86
 648.14,  535.29
 645.51,  531.22
 645.08,  534.95
 646.97,  537.13
 816.07,  534.82
 774.22,  535.63
 676.22,  534.22
 650.14,  528.14
 653.93,  538.18
 648.11,  535.77
 649.2,  538.75
 645.1,  531.82
 643.91,  532.77
 644.5,  530.3
 641.91,  528.79
 643.3,  530.0
 642.19,  526.86
 641.78,  530.4
 642.49,  527.74
 698.41,  609.46
 650.72,  472.67
 635.66,  460.59
 639.23,  471.6
 639.95,  471.19
 669.0,  468.74
 696.32,  467.13
 696.25,  466.85
 697.61,  467.54
 705.76,  476.83
 665.58,  478.19
 641.3,  482.24
 641.78,  482.56
 638.31,  471.93
 641.87,  480.73
 642.76,  483.3
 667.2,  485.26
 666.67,  482.55
 665.56,  479.77
 669.37,  481.56
 665.64,  475.35
 668.96,  482.93
 665.72,  479.37
 663.14,  479.83
 659.84,  471.09
 657.89,  467.02
 656.1,  464.13
 655.82,  464.95
 656.12,  466.43
 657.34,  468.85
 656.67,  466.57
 656.69,  468.77
 658.65,  470.34
 658.51,  469.83
 658.46,  469.01
 659.11,  471.02
 661.13,  471.92
 658.78,  469.47
 658.85,  471.47
 657.32,  466.94
 658.68,  466.83
 660.63,  472.99
 665.98,  482.19
 664.43,  482.99
 665.43,  480.51
 660.79,  471.37
 658.95,  467.66
 660.67,  472.18
 660.3,  474.9
 661.81,  477.58
 662.84,  481.2
 801.0,  784.6
 837.92,  838.22
 840.56,  835.87
 838.68,  823.83
 833.79,  812.87
 828.77,  802.74
 828.26,  803.17
 831.47,  810.99
 832.67,  812.81
 829.97,  804.22
 836.03,  819.23
 837.16,  820.71
 835.73,  820.68
 837.46,  826.25
 826.82,  799.46
 827.85,  798.63
 826.68,  797.01
 829.94,  801.4
 833.33,  807.82
 834.25,  807.63
 839.24,  824.93
 841.71,  830.87
 838.51,  822.66
 839.21,  821.96
 837.42,  810.81
 836.48,  810.62
 837.98,  811.64
 842.85,  814.45
 841.41,  814.98
 843.05,  819.48
 847.24,  831.24
 845.59,  827.84
 844.97,  827.95
 843.75,  829.17
 836.96,  809.54
 834.96,  803.46
 833.2,  796.58
 832.35,  794.77
 832.16,  796.23
 829.91,  790.54
 839.41,  815.48
 840.13,  817.37
 839.35,  814.86
 839.51,  814.52
 834.3,  802.43
 831.91,  797.03
 832.77,  797.85
 829.48,  787.97
 829.09,  788.38
 837.13,  780.31
 857.14,  793.45
 850.0,  793.27
 850.37,  797.43
 852.56,  798.29
 843.99,  787.13
 843.2,  778.77
 842.74,  782.05
 840.31,  784.0
 841.98,  789.54
 845.1,  790.94
 853.35,  799.42
 860.24,  819.47
 860.34,  821.0
 854.33,  813.52
 850.18,  804.39
 847.66,  807.39
 848.28,  809.53
 847.23,  807.14
 846.85,  806.8
 850.47,  818.63
 851.85,  818.52
 852.76,  821.98
 855.43,  829.76
 850.83,  816.94
 849.67,  812.4
 848.49,  810.32
 845.5,  797.25
 844.47,  794.98
 845.15,  799.5
 848.12,  809.72
 850.86,  813.77
 851.54,  817.06
 910.71,  812.45
 907.96,  805.42
 907.44,  801.02
 912.32,  806.33
 907.75,  806.36
 902.21,  800.58
 855.22,  807.85
 856.8,  817.27
 856.46,  817.66
 849.3,  823.84
 839.35,  813.96
 829.7,  788.07
 826.48,  778.38
 827.4,  780.74
 829.62,  781.33
 830.74,  788.24
 831.65,  789.51
 829.15,  786.85
 826.42,  779.26
 662.67,  465.86
 663.42,  467.5
 666.96,  477.08
 667.05,  478.23
 665.82,  478.26
 666.19,  476.55
 666.99,  475.88
 669.11,  486.6
 668.61,  487.63
 670.23,  491.4
 662.29,  491.49
 657.02,  495.41
 652.64,  498.61
 634.85,  498.93
 628.19,  486.08
 629.89,  491.38
 650.63,  491.75
 1498.26,  774.11
 1968.62,  890.76
 691.17,  490.07
 688.04,  490.83
 1587.41,  748.87
 1049.23,  596.53
 678.19,  483.35
 490.32,  210.66
 498.2,  212.41
 501.61,  207.95
 572.49,  324.44
 497.32,  210.4
 380.74,  106.76
 327.02,  72.81
 292.83,  70.22
 291.98,  68.16
 290.06,  67.86
 289.18,  68.39
 289.98,  73.26
 290.25,  73.71
 299.33,  67.93
 302.08,  68.63
 301.83,  69.32
 302.51,  67.22
 302.14,  66.35
 302.15,  66.35
 291.49,  74.23
 289.95,  74.44
 290.5,  77.49
 290.02,  75.1
 290.01,  76.14
 289.85,  77.02
 289.88,  77.01
 311.59,  120.54
 477.47,  352.01
 479.63,  346.14
 481.69,  349.72
 485.14,  360.53
 487.8,  370.86
 487.9,  373.36
 487.69,  373.68
 484.26,  362.76
 484.03,  362.61
 483.83,  361.92
 612.63,  457.31
 608.9,  482.52
 435.99,  241.81
 401.9,  195.82
 397.95,  194.0
 395.22,  196.69
 393.07,  196.3
 392.51,  205.01
 392.77,  207.47
 390.77,  206.39
 389.19,  198.87
 388.72,  194.49
 389.1,  193.25
 389.19,  192.43
 390.76,  192.72
 392.43,  192.32
 394.37,  192.22
 395.55,  191.45
 396.53,  190.31
 398.34,  191.94
 397.96,  191.6
 397.33,  189.4
 426.95,  250.29
 586.3,  473.17
 586.7,  465.88
 587.45,  463.34
 585.67,  458.17
 584.86,  458.73
 585.11,  459.3
 583.39,  459.58
 584.86,  460.4
 585.5,  463.05
 583.07,  454.64
 581.24,  449.93
 621.51,  498.08
 721.57,  594.62
 725.22,  593.45
 728.02,  601.9
 729.63,  602.91
 727.76,  595.95
 727.54,  598.09
 727.19,  596.49
 726.32,  596.04
 725.53,  593.31
 726.26,  593.57
 724.18,  589.7
 723.78,  588.89
 723.99,  590.02
 725.05,  592.37
 727.95,  599.55
 728.35,  602.77
 728.83,  605.02
 725.02,  593.7
 722.92,  587.91
 725.24,  590.77
 729.96,  597.35
 809.48,  595.77
 806.69,  590.43
 806.56,  588.96
 806.37,  586.42
 805.75,  585.94
 805.62,  582.69
 809.42,  594.64
 864.69,  597.98
 884.84,  597.69
 895.55,  590.26
 899.23,  572.64
 963.17,  574.5
 1130.64,  567.6
 1134.57,  570.66
 1136.46,  569.47
 1132.88,  569.28
 1139.98,  564.1
 1139.01,  562.21
 1138.99,  560.87
 1130.8,  565.21
 1113.16,  579.98
 1128.19,  581.44
 1131.09,  573.1
 1128.11,  559.45
 1128.65,  562.14
 1128.01,  570.1
 1127.56,  571.39
 1123.13,  570.55
 1116.78,  568.22
 1112.23,  568.91
 1266.7,  891.56
 1273.23,  898.21
 1263.51,  910.07
 1285.75,  922.98
 1272.37,  923.9
 1270.22,  907.45
 1265.94,  893.52
 1272.42,  896.07
 1276.26,  892.42
 1278.37,  893.23
 1281.12,  900.67
 1284.01,  918.36
 1361.64,  989.48
 1359.8,  976.75
 1288.51,  938.98
 1286.95,  948.45
 1283.11,  946.15
 1272.56,  919.42
 1268.21,  905.13
 1269.28,  902.18
 1273.03,  906.55
 1273.63,  908.55
 1287.65,  907.64
 1306.26,  908.76
 1325.82,  905.98
 1327.78,  893.16
 1307.6,  901.27
 1311.15,  908.99
 1299.06,  908.21
 1293.5,  892.7
 1301.89,  884.37
 1295.66,  889.36
 1301.95,  893.27
 1318.13,  904.7
 1324.95,  912.95
 1317.39,  912.92
 1124.52,  657.78
 1099.9,  637.21
 1119.56,  652.33
 1126.62,  655.34
 1121.07,  649.85
 1121.19,  631.86
 1107.68,  627.46
 1100.75,  633.02
 1097.93,  636.08
 1078.03,  638.28
 1080.91,  641.9
 1091.58,  655.77
 1097.62,  664.86
 1096.41,  662.79
 1086.42,  646.52
 1085.5,  634.42
 1103.23,  634.93
 1102.13,  627.64
 1101.27,  627.67
 1079.22,  624.2
 1079.93,  630.07
 1088.86,  658.0
 1089.55,  658.69
 1108.67,  656.46
 1107.65,  637.57
 1096.48,  624.09
 1099.56,  622.89
 1127.8,  614.8
 1126.12,  612.75
 1144.22,  615.96
 1147.25,  629.59
 1149.89,  634.33
 1255.36,  826.75
 1256.32,  833.63
 1241.28,  788.16
 1249.02,  789.78
 1253.99,  797.01
 1257.35,  802.85
 1258.93,  810.39
 1259.34,  814.07
 1246.55,  829.6
 1201.88,  831.9
 1175.89,  833.1
 1172.08,  828.53
 1150.39,  833.34
 1145.31,  842.38
 1142.67,  846.25
 1144.51,  844.32
 1139.59,  842.83
 1141.21,  844.6
 873.74,  863.11
 822.18,  854.12
 822.34,  854.77
 814.27,  847.99
 815.02,  851.94
 738.23,  782.0
 668.76,  718.48
 521.35,  424.67
 321.93,  120.78
 297.76,  87.32
 300.41,  89.12
 302.88,  90.13
 301.07,  87.95
 300.4,  87.64
 301.88,  85.06
 298.56,  85.68
 299.84,  83.89
 299.62,  81.18
 298.07,  83.04
 401.78,  249.83
 491.45,  349.81
 491.66,  360.53
 493.11,  353.58
 492.83,  365.86
 494.47,  371.33
 496.64,  381.52
 495.64,  375.74
 496.49,  375.25
 493.61,  368.94
 492.53,  365.15
 495.63,  372.68
 496.85,  373.55
 500.56,  378.13
 501.64,  377.57
 506.06,  381.79
 501.82,  370.31
 494.31,  370.43
 484.74,  369.71
 482.83,  363.76
 480.17,  371.76
 475.49,  374.27
 428.86,  388.68
 431.47,  394.47
 433.07,  395.34
 432.09,  390.12
 431.69,  390.44
 427.96,  381.81
 426.88,  378.77
 428.8,  383.83
 356.8,  279.16
 231.94,  96.22
 232.43,  96.84
 232.81,  96.96
 232.0,  94.85
 232.16,  97.05
 231.26,  92.8
 231.24,  94.95
 231.67,  96.24
 232.12,  100.23
 231.86,  99.41
 230.85,  101.66
 230.46,  100.54
 230.88,  97.8
 231.86,  95.5
 231.27,  91.33
 231.87,  94.68
 232.07,  97.53
 231.9,  96.25
 232.47,  96.45
 233.2,  98.3
 233.44,  100.43
 233.27,  100.86
 233.64,  97.69
 231.82,  94.15
 231.63,  93.25
 261.21,  149.17
 421.51,  373.14
 426.92,  379.39
 428.91,  384.49
 428.97,  386.31
 427.78,  385.12
 429.12,  389.01
 429.0,  389.88
 426.72,  384.29
 424.21,  375.22
 425.66,  378.87
 423.54,  372.73
 421.9,  369.32
 419.41,  362.2
 415.7,  356.17
 412.22,  356.24
 414.43,  361.78
 414.54,  362.06
 415.07,  364.33
 416.2,  367.31
 438.45,  395.28
 489.3,  445.47
 427.09,  378.79
 409.78,  350.7
 408.63,  347.07
 410.82,  353.52
 411.63,  356.57
 415.95,  369.4
 417.28,  373.72
 417.48,  373.65
 416.38,  369.76
 412.46,  359.78
 412.42,  360.1
 412.1,  359.76
 411.69,  358.5
 411.95,  358.93
 415.14,  367.79
 416.17,  370.98
 417.35,  374.14
 417.35,  374.54
 416.7,  372.72
 414.41,  365.75
 414.31,  365.29
 414.03,  363.63
 415.06,  362.3
 417.64,  367.08
 418.09,  367.7
 419.09,  370.23
 420.84,  376.03
 418.89,  370.16
 419.31,  371.79
 442.87,  394.64
 526.9,  498.49
 591.58,  726.84
 594.93,  723.33
 596.61,  726.11
 555.48,  645.04
 419.04,  370.7
 419.74,  372.31
 419.88,  373.36
 420.24,  375.06
 421.26,  377.63
 421.68,  378.37
 422.16,  380.13
 422.27,  380.07
 421.36,  374.59
 420.39,  373.35
 419.61,  372.73
 420.94,  377.0
 425.23,  388.64
 429.34,  388.79
 423.78,  385.02
 423.19,  381.94
 420.07,  372.03
 419.63,  370.79
 419.28,  369.87
 420.16,  372.04
 422.41,  378.33
 422.25,  378.36
 424.18,  384.46
 424.35,  385.41
 424.47,  386.29
 422.95,  381.53
 422.55,  380.64
 422.85,  381.18
 422.93,  381.06
 423.21,  381.71
 423.41,  382.08
 424.01,  384.75
 425.92,  390.62
 426.05,  390.51
 425.73,  389.71
 424.01,  384.72
 424.25,  385.45
