1541115971.0, 0.6, 0.93, 0.87, 215.46, 2866.25, 902.29, 96.61, 1058.38, 113.7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1541153997.0, 0.57, 0.93, 0.87, 189.45, 1125.37, 858.72, 87.69, 321.23, 115.45
0
0
0
1541154118.0, 0.57, 0.93, 0.88, 190.23, 1118.76, 858.29, 86.2, 319.12, 112.56
1541154178.0, 0.57, 0.93, 0.87, 189.58, 1115.79, 858.25, 86.42, 317.49, 111.72
1541154238.0, 0.57, 0.93, 0.88, 189.28, 1113.52, 859.71, 86.59, 317.47, 111.45
0
0
0
1541154359.0, 0.57, 0.93, 0.88, 189.57, 1108.87, 859.38, 85.43, 317.24, 110.6
1541154419.0, 0.57, 0.93, 0.88, 189.41, 1116.07, 859.02, 85.53, 316.03, 110.94
1541154479.0, 0.58, 0.93, 0.88, 189.23, 1103.63, 858.63, 86.28, 316.95, 112.53
0
0
0
1541154600.0, 0.57, 0.93, 0.88, 189.19, 1097.64, 859.46, 85.81, 317.05, 111.96
1541154660.0, 0.57, 0.93, 0.88, 189.33, 1094.24, 860.0, 86.44, 316.3, 112.45
1541154720.0, 0.57, 0.93, 0.88, 189.22, 1085.66, 860.57, 86.01, 314.82, 110.7
0
0
0
1541154841.0, 0.58, 0.9, 0.88, 189.37, 864.13, 864.27, 86.67, 212.5, 113.07
1541154901.0, 0.58, 0.87, 0.88, 189.53, 575.11, 860.32, 86.54, 62.32, 115.1
1541154961.0, 0.58, 0.87, 0.88, 189.42, 576.49, 859.54, 85.85, 61.77, 113.27
0
0
0
1541155082.0, 0.58, 0.93, 0.88, 188.96, 1098.97, 857.81, 85.96, 317.55, 110.07
1541155142.0, 0.58, 0.93, 0.88, 188.86, 1124.93, 859.03, 85.45, 325.07, 109.57
1541155202.0, 0.57, 0.92, 0.88, 192.61, 1208.55, 859.57, 84.74, 409.2, 110.0
0
0
0
1541155323.0, 0.58, 0.92, 0.88, 194.89, 1227.6, 858.99, 84.74, 411.43, 108.93
1541155383.0, 0.58, 0.92, 0.88, 195.01, 1226.03, 858.71, 85.08, 412.19, 110.15
1541155443.0, 0.58, 0.92, 0.88, 195.03, 1223.54, 859.56, 85.54, 412.06, 109.98
0
0
0
1541155564.0, 0.58, 0.92, 0.88, 194.89, 1219.05, 860.04, 85.89, 412.3, 109.57
1541155624.0, 0.58, 0.92, 0.88, 194.93, 1213.42, 860.95, 85.58, 410.65, 109.54
1541155684.0, 0.57, 0.93, 0.88, 194.98, 1159.01, 859.45, 84.98, 344.42, 109.7
0
0
0
1541155805.0, 0.58, 0.93, 0.88, 195.07, 1133.89, 858.38, 85.81, 320.35, 112.75
1541155865.0, 0.58, 0.93, 0.88, 195.17, 1133.67, 862.24, 86.26, 321.25, 113.36
1541155925.0, 0.58, 0.93, 0.88, 195.11, 1132.48, 859.42, 85.82, 319.83, 112.88
0
0
0
1541156046.0, 0.58, 0.93, 0.88, 194.99, 1134.5, 860.74, 85.53, 321.22, 113.03
1541156106.0, 0.58, 0.93, 0.88, 194.95, 1133.34, 859.76, 85.21, 319.44, 118.46
1541156166.0, 0.58, 0.93, 0.88, 194.94, 1125.04, 858.98, 85.04, 317.23, 118.23
0
0
0
1541156287.0, 0.58, 0.93, 0.88, 194.82, 1126.29, 857.96, 84.45, 316.51, 115.27
1541156347.0, 0.58, 0.93, 0.88, 194.82, 1120.44, 857.98, 84.45, 317.96, 115.11
0
0
0
1541156468.0, 0.58, 0.93, 0.88, 195.03, 1117.5, 859.87, 85.57, 317.81, 114.07
1541156528.0, 0.58, 0.93, 0.88, 195.03, 1115.84, 858.6, 85.43, 317.62, 114.57
1541156588.0, 0.57, 0.93, 0.88, 194.94, 1115.1, 858.98, 84.0, 315.43, 111.43
1541156648.0, 0.57, 0.93, 0.88, 195.15, 1117.49, 859.37, 84.9, 316.19, 112.59
0
0
0
1541156769.0, 0.57, 0.93, 0.88, 195.29, 1110.56, 859.79, 86.22, 319.44, 115.07
1541156829.0, 0.58, 0.93, 0.88, 195.34, 1109.8, 859.66, 86.49, 319.21, 115.47
1541156889.0, 0.58, 0.93, 0.88, 195.25, 1104.4, 858.52, 85.86, 317.5, 115.18
0
0
0
1541157010.0, 0.57, 0.93, 0.91, 195.0, 1101.7, 1051.14, 85.99, 319.71, 60.59
1541157070.0, 0.57, 0.92, 0.91, 195.03, 1163.43, 1057.22, 86.25, 392.37, 60.42
1541157130.0, 0.57, 0.91, 0.91, 195.12, 1162.97, 1062.51, 87.37, 410.79, 58.54
0
0
0
1541157251.0, 0.59, 0.88, 0.9, 195.72, 659.28, 1081.48, 90.28, 152.01, 51.66
1541157311.0, 0.59, 0.88, 0.9, 195.63, 733.03, 1107.76, 90.39, 196.07, 43.61
1541157371.0, 0.58, 0.92, 0.9, 195.23, 1196.03, 1125.39, 90.21, 411.79, 36.55
0
0
0
1541157492.0, 0.58, 0.92, 0.9, 195.38, 1206.72, 1122.65, 90.09, 413.53, 36.67
1541157552.0, 0.58, 0.92, 0.9, 195.28, 1190.29, 1104.07, 90.03, 384.0, 37.06
1541157612.0, 0.59, 0.93, 0.9, 195.5, 1137.14, 1097.78, 90.46, 321.92, 38.1
0
0
0
1541157733.0, 0.58, 0.93, 0.91, 195.36, 1132.81, 1091.69, 89.33, 319.84, 38.64
1541157793.0, 0.58, 0.93, 0.91, 195.56, 1135.66, 1088.84, 90.44, 321.88, 41.02
1541157853.0, 0.58, 0.93, 0.91, 195.61, 1137.09, 1083.57, 90.8, 322.18, 42.54
0
0
0
1541157974.0, 0.59, 0.93, 0.91, 195.62, 1132.64, 1080.37, 89.0, 321.1, 42.66
1541158034.0, 0.59, 0.93, 0.91, 195.7, 1135.12, 1078.53, 86.5, 321.32, 43.47
1541158094.0, 0.59, 0.93, 0.91, 195.37, 1133.2, 1079.92, 87.09, 321.48, 43.68
0
0
0
1541158215.0, 0.59, 0.93, 0.89, 195.18, 1129.31, 1166.72, 86.98, 321.26, 34.7
1541158275.0, 0.59, 0.93, 0.89, 195.44, 1130.1, 1167.46, 88.01, 322.33, 34.78
1541158335.0, 0.59, 0.93, 0.89, 195.37, 1128.64, 1172.3, 87.5, 321.54, 33.22
0
0
0
1541158456.0, 0.59, 0.93, 0.89, 195.04, 1124.78, 1168.4, 85.93, 318.78, 32.58
1541158516.0, 0.59, 0.93, 0.89, 195.19, 1123.84, 1164.74, 86.74, 321.86, 35.29
1541158576.0, 0.58, 0.93, 0.9, 196.0, 1126.33, 1166.28, 89.6, 322.12, 34.0
0
0
0
1541158697.0, 0.58, 0.93, 0.89, 195.95, 1121.41, 1174.4, 89.07, 319.19, 30.55
1541158757.0, 0.59, 0.93, 0.89, 195.99, 1123.47, 1173.26, 89.94, 320.8, 32.1
1541158817.0, 0.59, 0.93, 0.89, 195.94, 1121.0, 1175.97, 89.87, 321.07, 31.96
0
0
0
1541158938.0, 0.59, 0.92, 0.89, 195.35, 1169.35, 1172.06, 87.51, 375.74, 34.08
1541158998.0, 0.59, 0.91, 0.89, 189.79, 1198.5, 1175.29, 89.03, 415.49, 32.47
1541159058.0, 0.59, 0.91, 0.89, 189.64, 1190.61, 1173.96, 88.8, 414.31, 33.16
0
0
0
1541159179.0, 0.59, 0.91, 0.89, 190.48, 1152.66, 1169.67, 91.52, 404.62, 33.77
1541159239.0, 0.59, 0.87, 0.89, 191.14, 652.68, 1169.92, 90.71, 153.69, 34.32
1541159299.0, 0.59, 0.87, 0.89, 191.31, 652.5, 1168.43, 91.48, 154.32, 35.22
0
0
0
1541159420.0, 0.58, 0.92, 0.89, 190.98, 1178.01, 1170.53, 91.73, 392.0, 34.56
1541159480.0, 0.59, 0.93, 0.89, 190.27, 1139.3, 1172.87, 89.24, 325.62, 35.85
1541159540.0, 0.59, 0.93, 0.89, 190.2, 1147.83, 1170.41, 89.38, 326.16, 35.33
0
0
0
1541159661.0, 0.59, 0.93, 0.89, 189.94, 1143.53, 1170.24, 88.38, 324.08, 34.5
1541159721.0, 0.59, 0.93, 0.89, 190.46, 1143.56, 1168.86, 90.46, 322.91, 35.25
1541159781.0, 0.58, 0.93, 0.89, 190.71, 1142.1, 1170.69, 90.51, 322.86, 33.57
0
0
0
1541159904.0, 0.58, 0.93, 0.9, 190.7, 1142.83, 1165.01, 90.25, 322.78, 34.18
1541159964.0, 0.58, 0.93, 0.89, 190.7, 1143.66, 1165.38, 90.22, 322.22, 33.44
1541160024.0, 0.58, 0.93, 0.89, 190.64, 1143.77, 1164.82, 89.83, 323.83, 34.33
1541160084.0, 0.59, 0.93, 0.9, 189.93, 1141.35, 1166.48, 87.66, 324.79, 36.61
1541160144.0, 0.59, 0.93, 0.89, 190.02, 1142.39, 1165.33, 87.83, 323.51, 36.38
1541160203.0, 0.59, 0.93, 0.89, 189.91, 1136.85, 1164.6, 87.93, 322.88, 35.09
0
0
0
1541160324.0, 0.59, 0.93, 0.89, 190.45, 1139.55, 1169.42, 90.56, 322.15, 35.4
1541160384.0, 0.58, 0.93, 0.89, 190.72, 1136.99, 1167.02, 90.38, 320.5, 32.99
1541160444.0, 0.59, 0.93, 0.9, 190.62, 1139.38, 1162.89, 90.87, 320.77, 35.27
0
0
0
1541160565.0, 0.59, 0.93, 0.88, 190.39, 1139.51, 1236.47, 91.3, 322.63, 31.79
1541160625.0, 0.59, 0.93, 0.89, 190.38, 1138.59, 1237.49, 91.31, 321.91, 31.53
1541160685.0, 0.59, 0.93, 0.88, 189.71, 1133.42, 1195.05, 88.3, 321.35, 35.13
0
0
0
1541160806.0, 0.6, 0.92, 0.88, 189.42, 1191.43, 1190.87, 87.93, 391.48, 32.72
1541160866.0, 0.6, 0.92, 0.88, 189.39, 1199.02, 1176.46, 87.65, 413.14, 32.56
1541160926.0, 0.6, 0.92, 0.88, 189.71, 1184.67, 1171.53, 89.1, 412.63, 34.39
0
0
0
1541161047.0, 0.59, 0.88, 0.88, 190.78, 655.69, 1177.21, 90.84, 153.73, 36.32
1541161107.0, 0.59, 0.9, 0.87, 190.92, 928.59, 1191.45, 91.13, 283.81, 34.61
1541161167.0, 0.58, 0.92, 0.88, 190.4, 1196.94, 1182.37, 91.26, 416.53, 35.69
0
0
0
1541161288.0, 0.59, 0.92, 0.88, 190.27, 1191.05, 1181.88, 88.93, 374.53, 35.05
1541161348.0, 0.59, 0.93, 0.88, 190.22, 1153.78, 1171.19, 89.37, 327.4, 39.83
1541161408.0, 0.59, 0.93, 0.88, 190.09, 1155.1, 1172.77, 89.75, 327.94, 40.33
0
0
0
1541161529.0, 0.59, 0.93, 0.88, 190.11, 1156.87, 1165.05, 90.17, 328.35, 42.13
1541161589.0, 0.58, 0.93, 0.88, 190.83, 1157.34, 1163.75, 92.45, 330.07, 44.18
1541161649.0, 0.58, 0.93, 0.88, 190.55, 1151.93, 1177.05, 90.1, 331.07, 54.43
0
0
0
1541161770.0, 0.58, 0.93, 0.88, 190.8, 1149.8, 1167.67, 92.15, 331.17, 50.35
1541161830.0, 0.58, 0.93, 0.88, 191.17, 1155.24, 1160.51, 94.82, 330.29, 41.91
1541161890.0, 0.58, 0.93, 0.88, 191.09, 1152.41, 1166.76, 94.64, 330.21, 39.86
0
0
0
1541162011.0, 0.6, 0.93, 0.88, 190.08, 1150.73, 1163.7, 91.32, 328.11, 43.03
1541162071.0, 0.59, 0.93, 0.88, 190.5, 1146.99, 1162.67, 90.97, 327.31, 41.8
1541162131.0, 0.59, 0.93, 0.88, 190.09, 1145.24, 1164.8, 90.89, 327.25, 40.18
0
0
0
1541162252.0, 0.58, 0.93, 0.88, 191.04, 1140.71, 1163.97, 94.7, 328.38, 42.01
1541162312.0, 0.59, 0.93, 0.88, 191.12, 1137.74, 1160.48, 95.27, 327.79, 41.99
1541162372.0, 0.59, 0.93, 0.88, 191.12, 1131.22, 1160.5, 95.38, 328.75, 41.77
0
0
0
1541162493.0, 0.59, 0.9, 0.88, 191.32, 911.81, 1169.27, 96.02, 232.37, 45.03
1541162553.0, 0.6, 0.87, 0.88, 190.78, 576.42, 1173.88, 92.47, 64.29, 44.69
1541162613.0, 0.59, 0.9, 0.88, 190.28, 1043.4, 1176.82, 92.21, 308.5, 40.56
0
0
0
1541162734.0, 0.59, 0.92, 0.88, 190.04, 1235.6, 1168.26, 91.29, 423.42, 41.74
1541162794.0, 0.59, 0.92, 0.88, 190.84, 1243.69, 1167.94, 93.98, 422.5, 41.37
1541162854.0, 0.59, 0.92, 0.88, 191.33, 1238.9, 1168.43, 95.14, 423.05, 42.05
0
0
0
1541162975.0, 0.59, 0.92, 0.88, 191.02, 1237.42, 1167.31, 95.26, 424.17, 41.55
1541163035.0, 0.59, 0.92, 0.88, 190.82, 1239.3, 1164.9, 94.87, 424.57, 41.54
1541163095.0, 0.59, 0.92, 0.88, 190.73, 1236.35, 1164.72, 94.92, 424.11, 42.83
0
0
0
1541163216.0, 0.6, 0.93, 0.88, 189.94, 1161.73, 1167.22, 91.09, 330.34, 41.46
1541163276.0, 0.6, 0.93, 0.88, 189.95, 1161.85, 1165.41, 91.16, 331.02, 41.23
1541163336.0, 0.59, 0.93, 0.88, 190.03, 1163.96, 1165.47, 91.06, 330.91, 41.28
0
0
0
1541163457.0, 0.59, 0.93, 0.88, 190.85, 1161.47, 1159.39, 94.16, 329.05, 41.3
1541163517.0, 0.58, 0.93, 0.88, 190.83, 1157.4, 1165.55, 93.77, 329.23, 39.68
1541163577.0, 0.58, 0.93, 0.88, 190.76, 1155.43, 1161.53, 93.12, 328.23, 39.13
0
0
0
1541163700.0, 0.59, 0.93, 0.88, 190.54, 1149.64, 1167.77, 92.75, 327.23, 39.81
1541163760.0, 0.59, 0.93, 0.88, 189.85, 1147.63, 1161.51, 89.88, 325.96, 40.25
1541163820.0, 0.59, 0.93, 0.88, 189.84, 1140.96, 1161.01, 89.49, 325.03, 40.14
1541163880.0, 0.59, 0.93, 0.88, 189.88, 1125.86, 1159.8, 89.64, 324.55, 40.54
1541163940.0, 0.59, 0.92, 0.88, 189.95, 1023.18, 1166.6, 89.36, 276.86, 40.05
1541164000.0, 0.59, 0.87, 0.88, 191.07, 574.37, 1161.07, 92.68, 62.15, 41.4
1541164060.0, 0.59, 0.9, 0.88, 190.75, 888.11, 1160.61, 92.11, 174.36, 39.8
1541164120.0, 0.59, 0.92, 0.88, 190.64, 1374.16, 1178.12, 93.81, 348.74, 34.28
1541164180.0, 0.58, 0.92, 0.88, 190.11, 1433.82, 1165.56, 90.06, 383.27, 45.66
1541164240.0, 0.58, 0.92, 0.88, 190.11, 1445.72, 1173.78, 90.32, 386.88, 44.09
1541164300.0, 0.59, 0.92, 0.88, 189.88, 1447.37, 1169.8, 88.63, 386.83, 44.17
0
0
0
1541164421.0, 0.59, 0.92, 0.88, 189.57, 1446.33, 1159.97, 86.39, 389.68, 44.25
1541164481.0, 0.59, 0.92, 0.88, 189.37, 1528.84, 1165.18, 87.85, 474.59, 44.34
1541164541.0, 0.59, 0.91, 0.88, 189.36, 1533.46, 1166.31, 88.26, 485.8, 42.56
0
0
0
1541164662.0, 0.64, 0.91, 0.88, 225.52, 1529.37, 1176.38, 91.93, 487.4, 41.73
1541164722.0, 0.66, 0.91, 0.88, 231.19, 1526.32, 1176.92, 92.37, 486.55, 42.89
1541164782.0, 0.66, 0.91, 0.88, 230.78, 1518.69, 1176.13, 92.15, 484.6, 43.3
0
0
0
1541164903.0, 0.66, 0.91, 0.88, 229.52, 1513.79, 1172.09, 89.62, 485.44, 45.57
1541164963.0, 0.67, 0.92, 0.88, 228.91, 1464.37, 1169.51, 88.02, 425.12, 45.61
1541165023.0, 0.67, 0.92, 0.88, 229.01, 1434.81, 1169.55, 89.0, 389.39, 42.23
0
0
0
1541165144.0, 0.67, 0.91, 0.88, 233.44, 1401.46, 1169.63, 96.75, 386.16, 32.94
1541165204.0, 0.67, 0.86, 0.88, 234.79, 858.77, 1170.39, 99.61, 126.07, 34.86
1541165264.0, 0.67, 0.86, 0.88, 234.6, 1038.39, 1169.59, 99.32, 249.43, 32.79
0
0
0
1541165385.0, 0.66, 0.92, 0.88, 229.78, 1429.83, 1169.96, 90.4, 392.16, 43.96
1541165445.0, 0.66, 0.84, 0.88, 229.29, 1656.53, 1172.03, 92.01, 929.13, 42.46
1541165505.0, 0.67, 0.87, 0.88, 229.41, 1735.35, 1176.75, 88.88, 814.64, 41.65
0
0
0
1541165626.0, 0.62, 0.92, 0.88, 201.88, 1463.85, 1170.13, 90.63, 390.77, 42.41
1541165686.0, 0.6, 0.92, 0.88, 193.29, 1454.12, 1169.07, 91.5, 391.17, 39.43
1541165746.0, 0.6, 0.92, 0.88, 191.2, 1450.89, 1167.18, 94.68, 391.34, 33.69
0
0
0
1541165867.0, 0.6, 0.92, 0.88, 190.32, 1452.58, 1165.89, 93.91, 388.52, 31.63
1541165927.0, 0.59, 0.92, 0.88, 190.13, 1448.07, 1162.25, 92.53, 387.52, 32.91
1541165987.0, 0.59, 0.92, 0.88, 190.12, 1452.62, 1136.56, 92.18, 389.96, 35.77
0
0
0
1541166108.0, 0.6, 0.92, 0.89, 189.3, 1449.23, 1097.75, 84.93, 390.27, 48.76
1541166168.0, 0.6, 0.92, 0.89, 191.42, 1444.38, 1096.83, 88.25, 388.41, 45.56
1541166228.0, 0.6, 0.92, 0.89, 193.18, 1442.02, 1095.73, 90.26, 388.47, 46.25
0
0
0
1541166349.0, 0.59, 0.91, 0.89, 193.66, 1520.14, 1095.25, 93.95, 482.78, 43.85
1541166409.0, 0.59, 0.91, 0.89, 192.23, 1514.6, 1092.9, 94.2, 482.09, 38.36
1541166469.0, 0.59, 0.91, 0.89, 190.54, 1501.87, 1092.44, 94.66, 477.88, 33.59
0
0
0
1541166590.0, 0.6, 0.88, 0.89, 190.94, 1076.28, 1095.14, 95.57, 288.36, 36.37
1541166650.0, 0.61, 0.88, 0.89, 190.74, 1045.51, 1092.5, 93.6, 142.47, 36.8
1541166710.0, 0.61, 0.94, 0.89, 193.3, 1558.11, 1095.0, 94.76, 220.43, 42.0
0
0
0
1541166831.0, 0.59, 0.93, 0.9, 189.55, 1476.76, 1124.37, 86.79, 256.91, 54.98
1541166891.0, 0.59, 0.92, 0.89, 189.35, 1451.74, 1099.02, 86.9, 397.2, 54.68
1541166951.0, 0.59, 0.92, 0.89, 190.13, 1447.75, 1096.88, 90.3, 395.54, 52.33
0
0
0
1541167072.0, 0.58, 0.92, 0.89, 190.44, 1453.17, 1095.05, 91.89, 392.99, 46.34
1541167132.0, 0.59, 0.92, 0.89, 190.75, 1450.55, 1093.67, 94.1, 391.89, 39.32
1541167192.0, 0.59, 0.92, 0.89, 191.26, 1451.13, 1093.7, 95.59, 390.64, 35.22
0
0
0
1541167313.0, 0.6, 0.92, 0.89, 189.83, 1451.34, 1094.28, 91.63, 388.49, 35.41
1541167373.0, 0.6, 0.92, 0.89, 189.78, 1446.78, 1092.32, 91.59, 387.21, 34.85
1541167433.0, 0.6, 0.92, 0.89, 189.45, 1446.75, 1094.59, 88.97, 390.36, 40.48
0
0
0
1541167554.0, 0.58, 0.92, 0.89, 189.88, 1440.92, 1096.77, 88.13, 393.01, 51.13
1541167614.0, 0.58, 0.92, 0.89, 189.93, 1437.22, 1097.06, 88.65, 390.61, 51.23
1541167674.0, 0.58, 0.92, 0.89, 190.09, 1427.82, 1097.66, 89.25, 387.55, 45.77
0
0
0
1541167795.0, 0.6, 0.87, 0.89, 190.97, 993.72, 1094.81, 94.22, 188.44, 33.89
1541167855.0, 0.6, 0.86, 0.89, 190.19, 1035.71, 1097.53, 91.45, 243.9, 33.29
0
0
0
1541167976.0, 0.64, 0.92, 0.89, 214.22, 1432.28, 1096.62, 91.04, 382.41, 31.44
