294.1333249469298, 31.54513888888889, 187.63662972796257, -1, 0.0, -1
302.62287915716644, 31.54513888888889, 190.01347528542195, -1, 0.0, -1
306.03982809430255, 30.297619047619044, 193.03458843114748, -1, 0.0, -1
313.3354170579698, 29.050099206349206, 193.8294432263011, -1, 0.0, -1
310.1581251625206, 28.613591269841272, 193.07001541603358, 385.234731610338, 75.07462686567165, 183.66110186603385
308.1812975715839, 27.371031746031747, 192.94358933167908, 334.44802788844623, 74.92537313432835, 193.21725310825744
308.9441886382169, 27.373511904761905, 191.62062672165703, 329.4669123505976, 74.92537313432835, 172.76790280739772
306.9553030714868, 27.373511904761905, 193.92874575491018, -1, 0.0, -1
306.80219171876416, 27.373511904761905, 196.29001219813844, 314.8211729622266, 75.07462686567165, 157.23856671706366
311.1404983861781, 26.125992063492063, 199.13285544501196, 179.43663346613548, 74.92537313432835, 65.40273892571453
319.9514761723941, 26.125992063492063, 197.78427107472197, 151.05413518886678, 75.07462686567165, 50.037354547348244
313.4935039332765, 26.16815476190476, 196.35366444149648, 410.15135188866805, 75.07462686567165, 263.0899265291523
302.1876637285565, 26.16815476190476, 195.31875103210118, 466.586421471173, 75.07462686567165, 250.2550359997931
304.2368587131622, 26.17311507936508, 202.6261406966054, 448.91699801192846, 75.07462686567165, 268.0720161984866
314.56626835970815, 26.17311507936508, 212.10846477531766, 328.16491053677936, 75.07462686567165, 145.92189555896272
322.21756751634604, 26.17311507936508, 215.73187066567036, 299.43371769383697, 75.07462686567165, 152.42124780489567
328.8013759120629, 26.17311507936508, 216.05711384432294, 146.04948310139164, 75.07462686567165, 50.66622061553869
337.5411759689188, 26.17311507936508, 213.4822984530585, 143.44218687872763, 75.07462686567165, 49.86604971823871
327.3430604510138, 26.17559523809524, 216.09600840287325, -1, 0.0, -1
317.8787199166193, 26.17559523809524, 215.55654628152146, -1, 0.0, -1
315.02382747985274, 24.928075396825395, 216.34548935103027, 323.20711155378484, 74.92537313432835, 181.9425639456667
306.5092323803539, 23.68303571428571, 212.69103578694447, 328.767171314741, 74.92537313432835, 229.22023816154456
304.96904702063046, 23.68303571428571, 210.34035412739996, 295.9548007968127, 74.92537313432835, 109.08987891794011
316.191503979891, 23.680555555555554, 212.19459678565696, 155.37201195219123, 74.92537313432835, 40.74100601423154
324.4408316748717, 23.678075396825395, 209.43672034289375, 139.2744422310757, 74.92537313432835, 47.080001404615686
311.0360429319372, 23.685515873015873, 204.56373704746227, 184.97940239043825, 74.92537313432835, 67.70440159443396
292.30020316263483, 23.68303571428571, 196.5417512110527, 117.47330677290836, 74.92537313432835, 25.395823875987038
282.38418412232926, 23.680555555555554, 192.58116338090733, 258.81129224652085, 75.07462686567165, 48.525140963083835
274.1468447761194, 24.925595238095237, 191.2008441922411, 222.75644135188864, 75.07462686567165, 132.62182165535555
273.4158883729745, 26.17311507936508, 186.91756735798552, 219.23023856858848, 75.07462686567165, 43.946271591817805
271.1111034732272, 27.420634920634924, 185.09535722990458, 139.07809145129224, 75.07462686567165, 46.899013006773714
268.85346223721774, 28.668154761904763, 181.56403074828998, 139.15057654075548, 75.07462686567165, 47.563040927718816
258.14174063500303, 28.668154761904763, 177.82601803274747, -1, 0.0, -1
