[1549399891.0, 0.68, 0.87, 0.82, 624.36, 2170.19, 575.39, 612.19, 1142.22, 70.38] True
[1549399951.0, 0.68, 0.91, 0.82, 551.93, 2096.74, 573.29, 515.5, 824.28, 71.7] True
[1549400011.0, 0.68, 0.94, 0.82, 551.54, 2010.49, 572.24, 513.61, 606.92, 72.25] True
[1549400072.0, 0.68, 0.94, 0.82, 547.41, 2002.13, 571.74, 503.02, 604.49, 73.39] True
[1549400132.0, 0.68, 0.91, 0.82, 547.78, 2107.13, 574.72, 504.47, 820.03, 72.24] True
[1549400192.0, 0.68, 0.94, 0.82, 547.74, 2024.31, 571.64, 503.9, 621.26, 73.94] True
[1549400253.0, 0.69, 0.94, 0.82, 547.6, 1975.41, 574.54, 503.18, 596.16, 73.76] True
[1549400313.0, 0.69, 0.93, 0.82, 547.27, 1875.68, 570.82, 501.66, 626.46, 73.25] True
[1549400373.0, 0.7, 0.9, 0.82, 386.49, 2057.39, 565.64, 269.24, 934.32, 69.63] True
[1549400433.0, 0.7, 0.93, 0.82, 362.21, 1903.5, 564.88, 233.92, 661.83, 71.5] True
[1549400494.0, 0.65, 0.92, 0.82, 262.47, 1972.0, 565.78, 141.16, 733.72, 70.42] True
[1549400554.0, 0.62, 0.91, 0.82, 216.18, 2009.87, 565.47, 98.65, 853.71, 69.86] True
[1549400614.0, 0.62, 0.92, 0.82, 216.23, 1977.84, 564.75, 98.32, 756.4, 70.11] True
[1549400674.0, 0.62, 0.93, 0.82, 215.52, 1913.93, 563.72, 94.62, 663.48, 70.78] True
[1549400735.0, 0.63, 0.93, 0.82, 215.46, 1923.59, 564.43, 94.66, 655.36, 71.05] True
[1549400795.0, 0.62, 0.9, 0.82, 215.93, 2066.58, 564.39, 97.61, 929.4, 69.61] True
[1549400855.0, 0.63, 0.93, 0.82, 216.16, 1919.68, 563.55, 97.08, 653.92, 71.21] True
[1549400915.0, 0.63, 0.93, 0.79, 216.11, 1896.34, 500.74, 96.73, 646.86, 73.03] True
[1549400975.0, 0.63, 0.93, 0.75, 216.19, 1894.27, 436.28, 97.43, 647.67, 76.27] True
[1549401036.0, 0.62, 0.9, 0.75, 216.33, 1960.58, 439.14, 99.19, 846.62, 74.86] True
[1549401096.0, 0.63, 0.94, 0.75, 216.51, 1798.97, 438.49, 98.87, 568.29, 76.78] True
[1549401156.0, 0.63, 0.94, 0.75, 216.65, 1800.19, 438.75, 99.06, 567.48, 77.04] True
[1549401216.0, 0.62, 0.91, 0.75, 216.47, 1961.02, 439.74, 99.95, 837.47, 75.68] True
[1549401277.0, 0.63, 0.93, 0.75, 216.05, 1907.62, 438.72, 97.34, 690.33, 77.28] True
[1549401337.0, 0.63, 0.93, 0.75, 215.85, 1870.87, 439.03, 96.03, 652.14, 76.96] True
[1549401397.0, 0.63, 0.93, 0.75, 215.85, 1868.66, 439.86, 95.48, 652.18, 75.83] True
[1549401457.0, 0.62, 0.89, 0.75, 215.61, 2045.99, 439.63, 96.01, 959.19, 73.66] True
[1549401518.0, 0.62, 0.91, 0.75, 215.62, 2041.78, 439.08, 95.71, 823.23, 74.81] True
[1549401578.0, 0.63, 0.92, 0.75, 216.41, 2020.9, 438.43, 100.24, 801.53, 75.57] True
[1549401638.0, 0.63, 0.92, 0.75, 216.85, 2022.77, 438.79, 103.25, 793.81, 75.77] True
[1549401698.0, 0.63, 0.92, 0.75, 216.97, 2018.41, 439.04, 103.96, 796.44, 76.51] True
[1549401759.0, 0.63, 0.92, 0.75, 216.95, 2012.86, 438.25, 103.95, 791.73, 76.38] True
[1549401819.0, 0.63, 0.92, 0.75, 216.5, 2015.92, 438.79, 101.99, 795.88, 77.04] True
[1549401879.0, 0.63, 0.92, 0.75, 215.71, 2023.36, 440.55, 98.15, 804.47, 77.15] True
[1549401940.0, 0.63, 0.91, 0.75, 215.64, 2021.1, 440.37, 97.63, 807.28, 77.26] True
[1549402000.0, 0.63, 0.92, 0.75, 215.63, 2020.09, 439.73, 97.36, 801.67, 76.46] True
[1549402060.0, 0.63, 0.92, 0.75, 215.61, 2018.17, 438.6, 97.25, 799.93, 75.76] True
[1549402120.0, 0.63, 0.91, 0.75, 215.73, 2099.83, 439.0, 98.57, 869.84, 75.97] True
[1549402181.0, 0.63, 0.91, 0.75, 216.44, 2096.07, 439.2, 102.15, 886.28, 76.19] True
[1549402241.0, 0.63, 0.91, 0.75, 216.39, 2094.21, 439.19, 101.23, 886.94, 75.53] True
