1541388928.0, 0.6, 0.94, 0.84, 135.31, 2510.95, 796.71, 115.06, 867.74, 131.66
1541388988.0, 0.6, 0.94, 0.83, 135.33, 2509.72, 795.59, 115.13, 863.16, 135.85
1541389049.0, 0.6, 0.94, 0.83, 135.38, 2511.16, 796.71, 115.5, 865.61, 135.59
1541389109.0, 0.59, 0.91, 0.83, 135.28, 2650.62, 798.01, 116.41, 1156.72, 133.07
1541389169.0, 0.6, 0.94, 0.83, 135.4, 2527.8, 797.08, 115.79, 887.6, 132.96
1541389229.0, 0.6, 0.94, 0.83, 135.39, 2508.25, 797.09, 115.57, 863.15, 132.41
1541389290.0, 0.6, 0.94, 0.83, 135.64, 2075.86, 797.18, 114.79, 667.06, 134.55
1541389350.0, 0.6, 0.91, 0.84, 135.57, 2148.22, 797.77, 115.39, 905.45, 133.46
1541389410.0, 0.6, 0.91, 0.84, 135.18, 2300.85, 800.29, 115.19, 947.49, 131.53
1541389470.0, 0.6, 0.92, 0.84, 134.73, 2697.42, 798.49, 116.0, 1113.77, 129.49
1541389531.0, 0.6, 0.92, 0.84, 134.9, 2754.2, 796.34, 115.14, 1130.4, 128.17
1541389591.0, 0.6, 0.92, 0.84, 134.98, 2768.7, 795.26, 115.24, 1133.77, 128.14
1541389651.0, 0.6, 0.92, 0.83, 135.09, 2782.47, 795.67, 115.79, 1136.49, 128.67
1541389712.0, 0.6, 0.92, 0.83, 135.14, 2785.53, 795.46, 116.09, 1135.66, 129.24
1541389772.0, 0.6, 0.92, 0.84, 135.01, 2751.64, 795.5, 115.69, 1087.2, 128.81
1541389832.0, 0.59, 0.93, 0.84, 134.81, 2717.23, 795.27, 115.86, 1045.93, 128.77
1541389892.0, 0.59, 0.93, 0.84, 134.77, 2715.31, 795.49, 115.76, 1043.38, 128.65
1541389953.0, 0.59, 0.93, 0.84, 134.82, 2713.23, 795.06, 115.81, 1041.59, 128.41
1541390013.0, 0.59, 0.93, 0.84, 134.82, 2707.89, 796.38, 115.98, 1040.22, 128.61
1541390073.0, 0.59, 0.93, 0.84, 134.9, 2707.31, 796.07, 116.25, 1037.68, 128.89
1541390133.0, 0.59, 0.93, 0.84, 134.92, 2703.41, 795.66, 116.39, 1035.17, 128.71
1541390194.0, 0.59, 0.93, 0.84, 134.92, 2703.75, 816.52, 116.53, 1035.15, 128.86
1541390254.0, 0.59, 0.93, 0.84, 135.01, 2704.71, 813.72, 116.81, 1036.9, 129.43
1541390314.0, 0.59, 0.93, 0.84, 134.99, 2701.53, 795.37, 116.99, 1037.32, 130.21
1541390374.0, 0.59, 0.93, 0.84, 135.01, 2657.33, 795.49, 116.64, 998.15, 129.64
1541390435.0, 0.6, 0.94, 0.83, 135.18, 2522.15, 800.12, 116.38, 871.43, 135.1
1541390495.0, 0.6, 0.94, 0.83, 135.32, 2522.33, 795.92, 116.27, 869.76, 138.33
1541390555.0, 0.6, 0.94, 0.83, 135.28, 2522.45, 795.32, 116.32, 868.8, 137.25
1541390615.0, 0.59, 0.93, 0.83, 135.18, 2565.69, 797.38, 116.94, 988.48, 136.27
1541390676.0, 0.59, 0.92, 0.83, 135.43, 2743.98, 796.63, 117.2, 1120.3, 134.04
1541390736.0, 0.59, 0.93, 0.83, 135.52, 2667.94, 795.9, 117.02, 1015.41, 133.95
1541390796.0, 0.59, 0.94, 0.83, 135.72, 2523.57, 795.49, 117.1, 874.35, 134.83
1541390856.0, 0.59, 0.94, 0.83, 135.68, 2521.58, 795.31, 116.92, 872.49, 134.42
1541390917.0, 0.59, 0.94, 0.83, 135.71, 2543.13, 798.91, 117.28, 895.71, 134.53
1541390977.0, 0.59, 0.91, 0.84, 135.52, 2753.07, 796.77, 118.37, 1242.08, 133.57
1541391037.0, 0.59, 0.93, 0.84, 135.47, 2625.21, 795.15, 116.75, 990.06, 132.9
1541391097.0, 0.6, 0.93, 0.84, 134.97, 2579.62, 794.27, 113.93, 943.43, 128.44
1541391158.0, 0.6, 0.93, 0.84, 134.9, 2574.43, 793.4, 113.51, 942.46, 127.52
1541391218.0, 0.6, 0.91, 0.84, 134.78, 2651.0, 795.28, 113.76, 1135.61, 126.29
1541391278.0, 0.6, 0.93, 0.84, 134.77, 2624.47, 794.52, 113.42, 1017.71, 126.19
1541391338.0, 0.6, 0.93, 0.84, 134.66, 2563.19, 793.25, 112.38, 937.24, 125.0
1541391399.0, 0.6, 0.94, 0.84, 134.83, 2496.56, 793.64, 112.62, 884.72, 125.72
1541391459.0, 0.6, 0.93, 0.84, 135.13, 2015.57, 793.69, 111.89, 727.45, 127.54
1541391519.0, 0.6, 0.92, 0.84, 135.0, 2072.19, 793.61, 111.36, 768.95, 126.19
1541391579.0, 0.61, 0.94, 0.84, 135.16, 1979.73, 793.6, 111.35, 606.51, 127.59
1541391640.0, 0.6, 0.94, 0.84, 134.96, 2461.05, 793.18, 112.84, 842.53, 126.41
1541391700.0, 0.6, 0.94, 0.84, 134.95, 2494.84, 794.0, 113.09, 862.35, 126.49
1541391760.0, 0.6, 0.91, 0.84, 134.7, 2637.96, 794.32, 113.26, 1125.2, 124.5
1541391820.0, 0.6, 0.94, 0.84, 134.87, 2511.81, 794.01, 112.6, 853.42, 125.25
1541391881.0, 0.6, 0.94, 0.84, 134.83, 2513.29, 794.23, 112.54, 851.88, 125.1
1541391941.0, 0.6, 0.94, 0.84, 134.77, 2515.56, 795.18, 112.44, 847.36, 125.51
1541392001.0, 0.6, 0.91, 0.83, 134.38, 2665.86, 795.79, 113.46, 1160.67, 130.8
1541392061.0, 0.6, 0.94, 0.83, 134.84, 2520.26, 793.61, 113.58, 859.11, 133.54
1541392122.0, 0.6, 0.94, 0.83, 134.78, 2521.0, 793.56, 113.97, 858.28, 132.46
1541392182.0, 0.6, 0.94, 0.83, 134.67, 2515.32, 793.48, 113.57, 856.45, 130.95
1541392242.0, 0.6, 0.91, 0.84, 134.37, 2662.46, 794.5, 113.52, 1160.46, 127.58
1541392302.0, 0.6, 0.94, 0.83, 134.6, 2510.79, 793.23, 113.44, 856.95, 129.6
1541392363.0, 0.6, 0.94, 0.83, 134.49, 2509.3, 792.95, 113.16, 851.58, 128.66
1541392423.0, 0.6, 0.94, 0.84, 134.25, 2543.67, 794.46, 113.51, 888.88, 128.32
1541392483.0, 0.6, 0.9, 0.84, 134.24, 2747.86, 795.48, 113.78, 1262.63, 125.45
1541392543.0, 0.6, 0.93, 0.84, 134.48, 2582.42, 793.87, 113.49, 945.96, 127.05
1541392604.0, 0.6, 0.93, 0.84, 134.52, 2581.54, 793.65, 113.61, 944.83, 127.33
1541392664.0, 0.6, 0.93, 0.84, 134.82, 2583.21, 793.77, 113.48, 945.55, 127.42
1541392724.0, 0.6, 0.91, 0.84, 134.77, 2644.52, 794.27, 113.68, 1127.64, 126.39
1541392784.0, 0.6, 0.91, 0.84, 134.66, 2801.88, 794.37, 114.26, 1193.38, 126.33
1541392845.0, 0.6, 0.92, 0.84, 134.73, 2780.36, 794.01, 114.39, 1151.26, 126.52
1541392905.0, 0.6, 0.92, 0.84, 134.83, 2709.31, 794.44, 114.29, 1065.16, 126.95
1541392965.0, 0.6, 0.93, 0.84, 134.91, 2692.25, 794.33, 114.57, 1043.91, 127.64
1541393025.0, 0.6, 0.93, 0.84, 134.88, 2688.37, 795.6, 114.45, 1039.3, 127.76
1541393086.0, 0.6, 0.93, 0.84, 134.98, 2690.56, 795.15, 114.9, 1041.94, 128.27
1541393148.0, 0.6, 0.93, 0.84, 135.02, 2689.11, 794.59, 115.05, 1040.51, 128.31
1541393208.0, 0.6, 0.93, 0.84, 134.93, 2686.94, 794.92, 114.37, 1033.91, 126.92
1541393268.0, 0.6, 0.93, 0.84, 134.94, 2685.79, 794.59, 114.49, 1036.84, 126.77
1541393328.0, 0.6, 0.93, 0.84, 135.0, 2684.25, 796.22, 114.73, 1037.83, 127.02
1541393388.0, 0.6, 0.93, 0.84, 135.06, 2659.96, 796.71, 114.96, 1028.38, 127.27
1541393448.0, 0.6, 0.93, 0.84, 135.49, 2168.43, 796.3, 114.39, 797.0, 129.72
1541393508.0, 0.6, 0.93, 0.83, 135.49, 2167.95, 798.77, 114.45, 795.08, 135.52
1541393568.0, 0.6, 0.93, 0.83, 135.57, 2171.7, 796.83, 114.84, 794.57, 138.46
1541393628.0, 0.6, 0.93, 0.83, 135.59, 2168.61, 797.94, 115.15, 793.69, 137.91
1541393688.0, 0.6, 0.93, 0.83, 135.53, 2252.08, 797.83, 115.18, 814.63, 136.09
1541393749.0, 0.6, 0.94, 0.83, 135.33, 2479.1, 796.4, 115.59, 861.65, 134.78
1541393809.0, 0.6, 0.94, 0.83, 135.3, 2495.75, 796.22, 115.36, 860.8, 133.66
1541393869.0, 0.6, 0.94, 0.83, 135.2, 2501.56, 796.12, 114.95, 858.32, 132.78
1541393932.0, 0.6, 0.92, 0.83, 135.0, 2572.28, 796.1, 114.7, 1027.43, 131.1
1541393992.0, 0.6, 0.92, 0.84, 134.81, 2795.4, 794.35, 114.91, 1157.47, 128.86
1541394052.0, 0.6, 0.92, 0.84, 134.84, 2755.18, 794.26, 114.57, 1108.25, 128.26
1541394112.0, 0.6, 0.93, 0.84, 134.98, 2587.54, 793.99, 114.08, 949.72, 129.05
1541394172.0, 0.6, 0.93, 0.84, 134.98, 2590.13, 793.83, 114.06, 946.31, 128.8
1541394232.0, 0.6, 0.93, 0.84, 135.07, 2588.74, 794.89, 114.35, 946.95, 128.78
1541394292.0, 0.6, 0.91, 0.84, 134.77, 2703.26, 795.26, 114.2, 1183.38, 126.56
1541394352.0, 0.6, 0.93, 0.84, 134.96, 2606.8, 793.74, 113.9, 972.8, 127.67
1541394412.0, 0.6, 0.93, 0.84, 135.01, 2572.72, 794.06, 113.92, 934.41, 128.12
1541394472.0, 0.6, 0.94, 0.84, 135.22, 2511.85, 794.02, 114.49, 858.52, 129.6
1541394532.0, 0.6, 0.92, 0.84, 135.07, 2609.34, 794.8, 114.84, 1087.31, 128.02
1541394592.0, 0.6, 0.94, 0.84, 135.31, 2549.96, 794.42, 115.23, 908.33, 129.73
1541394652.0, 0.6, 0.94, 0.84, 135.41, 2516.17, 794.06, 115.58, 864.57, 131.19
1541394713.0, 0.6, 0.94, 0.84, 135.45, 2515.23, 794.41, 115.91, 864.7, 131.79
1541394773.0, 0.6, 0.92, 0.83, 135.45, 2571.57, 794.86, 116.61, 1021.38, 131.35
1541394833.0, 0.6, 0.93, 0.83, 135.49, 2608.61, 795.99, 116.93, 1007.03, 131.71
1541394893.0, 0.6, 0.94, 0.83, 135.53, 2518.83, 795.71, 116.44, 868.19, 132.4
1541394954.0, 0.6, 0.94, 0.83, 135.67, 2540.7, 795.1, 117.15, 870.3, 133.2
1541395014.0, 0.6, 0.94, 0.84, 135.58, 2516.91, 794.55, 116.56, 868.69, 131.72
1541395074.0, 0.6, 0.9, 0.84, 135.33, 2737.07, 796.69, 117.47, 1235.87, 130.81
1541395134.0, 0.6, 0.92, 0.83, 135.43, 2727.44, 796.96, 117.27, 1070.7, 137.95
1541395195.0, 0.6, 0.93, 0.83, 135.39, 2701.05, 795.44, 116.84, 1055.79, 137.92
1541395255.0, 0.6, 0.93, 0.83, 135.23, 2697.51, 794.89, 116.11, 1052.24, 135.4
1541395315.0, 0.6, 0.93, 0.83, 135.17, 2692.28, 795.17, 115.7, 1047.01, 133.7
1541395375.0, 0.6, 0.93, 0.83, 135.2, 2692.82, 794.66, 115.99, 1046.59, 133.17
1541395436.0, 0.6, 0.93, 0.84, 135.2, 2691.38, 796.22, 115.61, 1043.71, 131.04
1541395496.0, 0.6, 0.93, 0.84, 135.15, 2687.78, 795.37, 115.38, 1041.74, 130.49
1541395556.0, 0.6, 0.93, 0.84, 135.11, 2686.47, 795.41, 115.31, 1041.12, 130.19
1541395616.0, 0.6, 0.93, 0.84, 135.11, 2694.23, 794.3, 115.16, 1048.29, 129.76
1541395677.0, 0.6, 0.92, 0.84, 135.08, 2764.96, 798.11, 115.63, 1129.42, 129.28
1541395737.0, 0.6, 0.92, 0.84, 135.11, 2761.55, 795.05, 115.81, 1130.18, 129.34
1541395797.0, 0.6, 0.92, 0.84, 135.3, 2583.62, 795.0, 115.98, 1046.43, 130.52
1541395857.0, 0.6, 0.93, 0.84, 135.51, 2175.01, 794.85, 114.77, 819.47, 131.78
1541395918.0, 0.6, 0.93, 0.84, 135.65, 2063.62, 794.79, 114.49, 708.53, 132.24
1541395978.0, 0.6, 0.93, 0.84, 135.61, 2065.4, 794.18, 114.55, 706.8, 132.47
1541396038.0, 0.6, 0.93, 0.84, 135.3, 2517.39, 796.06, 115.3, 932.05, 130.02
1541396098.0, 0.6, 0.91, 0.84, 135.21, 2663.32, 796.47, 116.21, 1170.99, 129.15
1541396159.0, 0.6, 0.93, 0.84, 135.29, 2557.52, 795.05, 115.31, 918.29, 129.71
1541396219.0, 0.6, 0.94, 0.84, 135.4, 2519.25, 794.43, 115.6, 864.27, 130.24
1541396279.0, 0.6, 0.94, 0.84, 135.29, 2520.33, 794.15, 115.11, 862.48, 129.26
1541396339.0, 0.6, 0.93, 0.84, 135.11, 2542.39, 794.19, 114.28, 924.53, 127.17
1541396400.0, 0.6, 0.92, 0.84, 135.03, 2633.56, 794.68, 114.62, 1055.31, 126.97
1541396460.0, 0.6, 0.94, 0.84, 135.12, 2525.17, 794.0, 114.12, 858.1, 128.19
1541396520.0, 0.6, 0.94, 0.84, 135.09, 2519.9, 793.97, 113.74, 851.25, 127.37
1541396580.0, 0.6, 0.94, 0.84, 135.07, 2517.85, 793.36, 113.56, 852.71, 126.9
1541396641.0, 0.6, 0.91, 0.84, 134.78, 2665.32, 796.89, 113.65, 1162.74, 124.7
1541396701.0, 0.6, 0.94, 0.83, 135.1, 2516.31, 796.09, 113.76, 856.11, 133.31
1541396761.0, 0.6, 0.94, 0.83, 135.01, 2513.35, 793.8, 113.44, 854.13, 133.22
1541396821.0, 0.6, 0.94, 0.83, 134.96, 2510.29, 793.38, 113.14, 850.98, 131.51
1541396882.0, 0.6, 0.91, 0.84, 134.76, 2630.68, 794.3, 113.47, 1131.53, 129.08
1541396942.0, 0.6, 0.94, 0.84, 134.88, 2526.23, 793.53, 112.9, 875.79, 129.11
1541397002.0, 0.6, 0.94, 0.84, 134.83, 2504.12, 793.11, 112.18, 846.34, 127.53
1541397062.0, 0.6, 0.94, 0.84, 134.85, 2507.23, 793.0, 112.32, 848.64, 127.4
1541397123.0, 0.6, 0.92, 0.84, 134.88, 2561.87, 794.32, 112.94, 1006.15, 126.79
1541397183.0, 0.6, 0.93, 0.84, 134.81, 2594.85, 793.71, 112.87, 990.22, 126.42
1541397243.0, 0.6, 0.94, 0.84, 134.87, 2500.89, 794.86, 112.57, 850.28, 127.46
1541397303.0, 0.6, 0.93, 0.84, 134.89, 2586.91, 794.99, 113.28, 941.16, 127.29
1541397364.0, 0.6, 0.93, 0.84, 134.88, 2580.23, 793.49, 113.2, 940.16, 126.85
1541397424.0, 0.6, 0.9, 0.84, 134.66, 2730.38, 794.2, 113.79, 1257.33, 125.05
1541397484.0, 0.6, 0.93, 0.84, 134.92, 2574.68, 793.35, 113.24, 943.99, 126.43
1541397544.0, 0.6, 0.93, 0.84, 134.93, 2573.45, 793.63, 113.36, 943.69, 126.39
1541397605.0, 0.6, 0.93, 0.84, 134.9, 2572.63, 793.54, 113.31, 943.27, 126.44
1541397665.0, 0.6, 0.9, 0.84, 134.65, 2714.68, 794.41, 113.52, 1246.28, 124.41
1541397725.0, 0.6, 0.93, 0.84, 134.81, 2566.34, 793.91, 112.82, 945.63, 125.87
1541397786.0, 0.6, 0.93, 0.84, 134.88, 2566.22, 793.48, 113.14, 946.48, 125.97
1541397846.0, 0.6, 0.94, 0.84, 134.91, 2521.56, 794.41, 112.82, 888.53, 125.58
1541397906.0, 0.6, 0.91, 0.84, 135.06, 2448.37, 795.24, 113.85, 1021.51, 126.59
1541397966.0, 0.6, 0.93, 0.84, 135.42, 2043.95, 793.85, 113.16, 702.14, 129.76
1541398027.0, 0.6, 0.94, 0.84, 135.62, 1983.66, 794.23, 113.39, 615.17, 131.0
1541398087.0, 0.6, 0.94, 0.84, 135.58, 1982.95, 793.93, 113.44, 614.07, 131.17
1541398147.0, 0.6, 0.94, 0.84, 135.43, 1992.46, 793.93, 113.19, 641.97, 130.13
1541398207.0, 0.6, 0.91, 0.84, 134.88, 2649.79, 794.86, 114.31, 1172.02, 125.73
1541398268.0, 0.6, 0.92, 0.84, 134.9, 2697.73, 795.25, 114.32, 1060.54, 127.56
1541398328.0, 0.6, 0.93, 0.83, 134.95, 2685.43, 796.1, 114.27, 1042.84, 132.97
1541398388.0, 0.6, 0.93, 0.83, 135.03, 2691.63, 794.2, 114.79, 1045.98, 133.64
1541398448.0, 0.6, 0.93, 0.83, 135.08, 2697.03, 795.6, 115.05, 1044.65, 132.53
1541398509.0, 0.6, 0.93, 0.84, 135.03, 2695.83, 795.92, 114.39, 1040.86, 130.6
1541398569.0, 0.6, 0.93, 0.84, 135.01, 2698.08, 794.55, 114.31, 1038.91, 129.92
1541398629.0, 0.6, 0.93, 0.84, 134.95, 2697.68, 794.05, 114.13, 1038.62, 128.91
1541398689.0, 0.6, 0.93, 0.84, 135.02, 2702.36, 794.2, 114.6, 1036.45, 128.68
1541398750.0, 0.6, 0.93, 0.84, 135.01, 2697.41, 794.1, 114.5, 1034.14, 128.05
1541398810.0, 0.6, 0.93, 0.84, 135.01, 2699.26, 793.98, 114.42, 1036.23, 127.69
1541398870.0, 0.6, 0.93, 0.84, 135.09, 2700.85, 796.33, 114.78, 1038.56, 128.16
1541398930.0, 0.6, 0.93, 0.84, 135.05, 2696.43, 823.68, 114.48, 1035.75, 124.98
1541398991.0, 0.6, 0.93, 0.84, 135.1, 2694.2, 807.29, 114.74, 1036.18, 126.94
1541399051.0, 0.6, 0.93, 0.83, 135.14, 2694.19, 802.31, 115.11, 1035.97, 128.5
1541399111.0, 0.6, 0.93, 0.84, 135.21, 2693.03, 797.6, 115.5, 1037.0, 128.82
1541399171.0, 0.6, 0.93, 0.84, 135.23, 2692.68, 794.95, 115.61, 1036.74, 128.89
1541399232.0, 0.6, 0.93, 0.84, 135.23, 2691.44, 794.56, 115.66, 1037.35, 129.01
1541399292.0, 0.6, 0.92, 0.84, 135.2, 2769.08, 794.65, 116.1, 1121.18, 128.7
1541399352.0, 0.6, 0.92, 0.84, 135.2, 2770.1, 796.73, 115.89, 1126.57, 128.16
1541399412.0, 0.6, 0.92, 0.83, 135.19, 2766.78, 801.85, 116.01, 1128.56, 128.7
1541399473.0, 0.6, 0.92, 0.83, 135.26, 2765.26, 804.43, 116.36, 1128.57, 129.1
1541399533.0, 0.59, 0.92, 0.83, 135.32, 2766.98, 801.99, 116.76, 1131.93, 129.41
1541399593.0, 0.59, 0.92, 0.83, 135.39, 2761.49, 795.9, 116.96, 1129.88, 129.74
1541399653.0, 0.59, 0.92, 0.83, 135.38, 2762.14, 803.99, 117.04, 1131.46, 129.62
1541399714.0, 0.6, 0.92, 0.83, 135.34, 2758.53, 803.8, 117.01, 1128.99, 129.67
1541399774.0, 0.6, 0.92, 0.83, 135.38, 2726.9, 801.85, 116.96, 1087.52, 129.48
1541399834.0, 0.6, 0.93, 0.83, 135.39, 2686.06, 798.64, 116.62, 1037.23, 129.44
1541399894.0, 0.6, 0.93, 0.83, 135.32, 2682.66, 799.64, 116.39, 1036.44, 130.94
1541399955.0, 0.6, 0.93, 0.83, 135.38, 2682.89, 802.23, 116.53, 1037.2, 136.43
1541400015.0, 0.6, 0.93, 0.83, 135.36, 2683.85, 813.06, 116.51, 1036.04, 136.29
1541400075.0, 0.6, 0.93, 0.83, 135.37, 2679.38, 806.96, 116.63, 1036.56, 135.25
1541400135.0, 0.6, 0.93, 0.84, 135.34, 2680.67, 809.73, 116.37, 1037.23, 134.02
1541400196.0, 0.6, 0.93, 0.83, 135.28, 2677.72, 797.03, 116.01, 1033.94, 132.62
1541400256.0, 0.6, 0.93, 0.84, 135.26, 2674.6, 799.8, 115.88, 1034.51, 131.91
1541400316.0, 0.6, 0.93, 0.84, 135.29, 2676.27, 799.5, 116.13, 1035.74, 131.89
1541400376.0, 0.6, 0.93, 0.83, 135.37, 2677.73, 798.86, 116.66, 1039.8, 132.49
1541400437.0, 0.6, 0.93, 0.83, 135.37, 2675.57, 797.61, 116.54, 1040.98, 132.12
1541400497.0, 0.6, 0.93, 0.83, 135.63, 2260.71, 797.33, 115.68, 839.19, 133.94
1541400557.0, 0.6, 0.93, 0.83, 135.67, 2166.6, 797.61, 115.52, 791.78, 134.41
1541400617.0, 0.6, 0.93, 0.83, 135.64, 2356.12, 796.98, 116.16, 840.85, 134.26
1541400678.0, 0.6, 0.94, 0.83, 135.58, 2489.0, 795.07, 116.44, 866.12, 133.75
1541400738.0, 0.6, 0.94, 0.83, 135.55, 2510.95, 794.63, 116.49, 866.84, 134.27
1541400798.0, 0.6, 0.94, 0.83, 135.58, 2516.05, 794.7, 116.7, 867.99, 134.16
1541400858.0, 0.6, 0.91, 0.83, 135.36, 2645.19, 796.85, 117.02, 1125.54, 132.79
1541400919.0, 0.6, 0.94, 0.83, 135.62, 2554.48, 795.96, 117.09, 897.33, 133.8
1541400979.0, 0.6, 0.94, 0.83, 135.41, 2525.36, 794.59, 115.93, 861.96, 132.61
1541401039.0, 0.6, 0.94, 0.83, 135.09, 2544.97, 794.1, 114.24, 880.34, 129.76
1541401099.0, 0.6, 0.93, 0.84, 134.91, 2630.35, 793.65, 113.95, 1017.11, 126.96
1541401160.0, 0.6, 0.92, 0.84, 134.89, 2705.22, 794.28, 114.53, 1134.31, 126.31
1541401220.0, 0.6, 0.93, 0.84, 134.93, 2594.13, 793.38, 113.8, 944.2, 126.8
1541401280.0, 0.6, 0.93, 0.84, 134.75, 2585.44, 797.79, 112.64, 936.69, 123.79
1541401340.0, 0.6, 0.91, 0.84, 134.64, 2678.26, 793.94, 113.29, 1148.65, 124.26
1541401401.0, 0.6, 0.93, 0.84, 134.75, 2618.13, 792.93, 113.11, 981.46, 125.12
1541401461.0, 0.6, 0.93, 0.84, 134.74, 2573.2, 794.32, 112.75, 936.73, 124.86
1541401521.0, 0.6, 0.93, 0.84, 134.64, 2570.43, 793.67, 112.15, 933.84, 123.85
1541401582.0, 0.6, 0.91, 0.84, 134.41, 2649.13, 795.28, 112.1, 1140.99, 125.73
1541401642.0, 0.6, 0.93, 0.83, 134.46, 2598.36, 793.63, 111.73, 963.26, 130.62
1541401702.0, 0.61, 0.94, 0.83, 134.66, 2501.94, 792.48, 111.72, 847.02, 130.99
1541401762.0, 0.61, 0.94, 0.83, 134.64, 2502.17, 792.49, 111.65, 848.9, 129.18
1541401823.0, 0.6, 0.92, 0.83, 134.59, 2547.81, 792.91, 111.95, 992.39, 127.35
1541401883.0, 0.6, 0.93, 0.83, 134.59, 2577.46, 792.85, 111.96, 978.04, 127.02
1541401943.0, 0.61, 0.94, 0.83, 134.73, 2493.05, 792.81, 111.9, 846.31, 127.91
1541402003.0, 0.61, 0.94, 0.83, 134.77, 2494.64, 792.68, 112.31, 847.12, 128.43
1541402064.0, 0.6, 0.92, 0.83, 134.61, 2560.17, 794.31, 112.48, 1022.39, 127.1
1541402124.0, 0.61, 0.93, 0.83, 134.6, 2560.66, 793.79, 112.28, 938.93, 126.95
1541402184.0, 0.61, 0.94, 0.83, 134.75, 2495.46, 792.78, 112.43, 846.95, 127.67
1541402244.0, 0.61, 0.94, 0.83, 134.65, 2490.79, 792.33, 111.84, 843.9, 126.64
1541402305.0, 0.6, 0.92, 0.83, 134.6, 2568.36, 793.07, 112.43, 1046.49, 125.6
1541402365.0, 0.6, 0.93, 0.83, 134.64, 2542.06, 792.7, 112.13, 919.68, 125.85
1541402425.0, 0.61, 0.94, 0.83, 134.68, 2481.07, 792.39, 111.68, 842.14, 125.58
1541402488.0, 0.61, 0.94, 0.83, 135.04, 2062.88, 793.53, 111.25, 648.17, 127.61
